arc_start,arc_end,dist_capacity,dist_cost_capital,dist_cost_fixed,dist_cost_variable,dist_flowLimit,dist_h
corpusChristi_demand_fuelStation,corpusChristi_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
corpusChristi_dist_truckLiquefied,corpusChristi_converter_fuelDispenserLiquid,62.99999999999999,0.0,0.0,0.0,8.0,500.0
dallas_converter_fuelDispenserLiquid,dallas_demand_fuelStation,63.0,0.0,0.0,0.0,8.0,500.0
dallas_demand_fuelStation,dallas_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
dallas_demand_fuelStation,dallas_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
dallas_dist_truckLiquefied,dallas_converter_fuelDispenserLiquid,62.99999999999999,0.0,0.0,0.0,8.0,500.0
deerPark_demand_lowPurity,deerPark_demandSector_existing,1.0,0.0,0.0,0.0,99999999.9,538.0
deerPark_dist_pipelineLowPurity,channelview_dist_pipelineLowPurity,1.0,24456346.199999996,2757.6291600000004,1.6773900000000002,999999.0,321.0999999997672
deerPark_dist_pipelineLowPurity,deerPark_demand_lowPurity,68.0,0.0,0.0,0.0,8.0,538.0
deerPark_dist_pipelineLowPurity,pasadena_dist_pipelineLowPurity,1.0,13392576.0,1528.98576,0.93004,999999.0,106.59999999999928
elPaso_center_highPurity,elPaso_dist_truckLiquefied,127.0,741680.0,101.6014,0.0,8.0,1000.0
elPaso_center_lowPurity,elPaso_center_highPurity,1.0,0.0,0.0,0.0,99999999.9,1000.0
elPaso_converter_fuelDispenserLiquid,elPaso_demand_fuelStation,63.0,0.0,0.0,0.0,8.0,500.0
elPaso_demand_fuelStation,elPaso_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
elPaso_demand_fuelStation,elPaso_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
elPaso_dist_truckLiquefied,elPaso_converter_fuelDispenserLiquid,62.99999999999999,0.0,0.0,0.0,8.0,500.0
elPaso_dist_truckLiquefied,vanHorn_dist_truckLiquefied,63.0,0.0,0.0,99.437658,8.0,500.0
elPaso_production_smr,elPaso_center_lowPurity,1.0,0.0,0.0,0.0,99999999.9,1000.0
freeport_center_highPurity,freeport_dist_pipelineHighPurity,1.0,0.0,0.0,0.0,99999999.9,538.0
