startHub,endHub,road_geometry
austin,waco,"LINESTRING (-97.743783 30.270907999999977, -97.733854 30.26658799999998, -97.673723 30.382728000000004, -97.666147 30.454658999999996, -97.691924 30.534654999999994, -97.691649 30.63126500000001, -97.659261 30.68278300000001, -97.614865 30.80689600000002, -97.577517 30.88178800000001, -97.545482 30.920103999999988, -97.535617 30.955724000000004, -97.498828 30.991477999999987, -97.466502 31.046531000000005, -97.407167 31.084183999999986, -97.363712 31.098055000000024, -97.351779 31.121295000000003, -97.333901 31.129025000000002, -97.30054900000002 31.212805000000003, -97.223822 31.335548000000028, -97.205481 31.402076000000015, -97.131062 31.530791000000022, -97.147339 31.54909000000001)"
dallas,houston,"LINESTRING (-96.796749 32.775945, -96.665371 32.562380000000005, -96.646323 32.37626400000001, -96.474319 32.20015300000002, -96.424542 31.932164999999998, -96.181614 31.729890999999995, -96.147664 31.57790300000001, -96.020984 31.377658999999994, -95.94341 31.04177800000001, -95.511999 30.662122999999987, -95.36786300000001 29.758731)"
freeport,houston,"LINESTRING (-95.359698 28.954035999999974, -95.373713 28.957954000000033, -95.386073 29.000937, -95.430422 29.014515, -95.45567 29.052825000000006, -95.453143 29.252676, -95.424952 29.304636999999985, -95.426328 29.446377000000012, -95.388144 29.504065999999995, -95.387306 29.656840999999996, -95.37814 29.71828000000003, -95.363735 29.743345999999995, -95.372097 29.76359800000001, -95.36786300000001 29.758731)"
waco,houston,"LINESTRING (-97.147339 31.54909000000001, -97.10652 31.566756999999985, -96.932639 31.49521300000001, -96.873784 31.275735999999984, -96.7404 31.163317000000006, -96.712267 31.120467000000005, -96.703133 31.010866999999998, -96.579828 30.86095500000002, -96.48073600000001 30.763594999999984, -96.35283200000002 30.691217999999992, -96.279096 30.57630000000002, -96.074742 30.401654999999977, -96.067871 30.376226999999986, -95.965673 30.35555199999999, -95.927947 30.309015999999993, -95.824685 30.293994999999995, -95.779799 30.250813000000004, -95.743302 30.246873999999988, -95.679212 30.18003399999998, -95.561211 29.970518000000006, -95.410127 29.87344199999999, -95.36786300000001 29.758731)"
waco,dallas,"LINESTRING (-97.147339 31.54909000000001, -97.10913 31.584787000000013, -97.095472 31.629062000000012, -97.102669 31.791805, -97.081265 31.877232999999997, -97.11901 31.96884499999999, -97.095697 32.00415200000002, -97.091649 32.056627000000006, -96.93771200000002 32.14477599999999, -96.910499 32.17432099999999, -96.876698 32.242174000000006, -96.85443 32.34845899999999, -96.872207 32.412110999999996, -96.822087 32.50098499999998, -96.829718 32.71218099999999, -96.796749 32.775945)"
austin,houston,"LINESTRING (-97.743783 30.270907999999977, -97.692187 30.25033799999999, -97.682127 30.224430000000012, -97.614763 30.186304000000014, -97.545024 30.18438999999999, -97.41301900000002 30.11131899999999, -97.294382 30.104860000000002, -97.253224 30.08937099999998, -97.175756 30.04346099999999, -97.068669 29.943622000000016, -96.986819 29.936258000000002, -96.913184 29.906002, -96.868753 29.923280000000013, -96.817603 29.90005900000002, -96.778176 29.89874800000001, -96.586015 29.736518999999998, -96.57123 29.692510999999996, -96.54146 29.691986999999994, -96.493809 29.712039000000004, -96.285437 29.75045600000001, -96.16799 29.759950000000007, -96.12336 29.77546999999998, -96.043157 29.769696999999997, -95.989873 29.781573999999996, -95.46257 29.783930000000012, -95.374306 29.778604999999978, -95.36786300000001 29.758731)"
