arc_start,arc_end,dist_capacity,dist_cost_capital,dist_cost_fixed,dist_cost_variable,dist_flowLimit,dist_h
corpusChristi_center_highPurity,corpusChristi_converter_liquefaction,1.0,0.0,0.0,0.0,99999999.9,999.9999999994642
corpusChristi_converter_fuelDispenserLiquid,corpusChristi_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,500.0
corpusChristi_converter_liquefaction,corpusChristi_converter_terminalLiquid,1.0,0.0,0.0,0.0,99999999.9,999.9999999994642
corpusChristi_converter_terminalLiquid,corpusChristi_dist_truckLiquefied,126.0,0.0,127.14927787722,0.0,99999999.9,999.9999999994642
corpusChristi_demand_fuelStation,corpusChristi_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
corpusChristi_demand_fuelStation,corpusChristi_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
corpusChristi_dist_pipelineHighPurity,corpusChristi_center_highPurity,1.0,0.0,0.0,0.0,99999999.9,999.9999999994642
corpusChristi_dist_truckLiquefied,corpusChristi_converter_fuelDispenserLiquid,63.0,0.0,0.0,0.0,8.0,500.0
corpusChristi_dist_truckLiquefied,mcallen_dist_truckLiquefied,63.0,0.0,0.0,128.011887,8.0,499.9999999994642
dallas_center_highPurity,dallas_converter_liquefaction,1.0,0.0,0.0,0.0,99999999.9,999.9999999976746
dallas_converter_fuelDispenserLiquid,dallas_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,500.0
dallas_converter_liquefaction,dallas_converter_terminalLiquid,1.0,0.0,0.0,0.0,99999999.9,999.9999999976746
dallas_converter_terminalLiquid,dallas_dist_truckLiquefied,126.0,0.0,129.80843355972002,0.0,99999999.9,999.9999999976746
dallas_demand_fuelStation,dallas_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
dallas_demand_fuelStation,dallas_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
dallas_dist_pipelineHighPurity,dallas_center_highPurity,1.0,0.0,0.0,0.0,99999999.9,999.9999999973327
dallas_dist_truckLiquefied,dallas_converter_fuelDispenserLiquid,63.0,0.0,0.0,0.0,8.0,500.0
dallas_dist_truckLiquefied,texarkana_dist_truckLiquefied,63.0,0.0,0.0,144.744375,8.0,499.9999999976747
deerPark_demand_lowPurity,deerPark_demandSector_existing,1.0,0.0,0.0,0.0,99999999.9,538.0
deerPark_dist_pipelineLowPurity,channelview_dist_pipelineLowPurity,1.0,0.0,2195.304325313963,1.4604300000000001,999999.0,630.1000000000001
deerPark_dist_pipelineLowPurity,deerPark_demand_lowPurity,1.0,0.0,0.0,0.0,999999.0,538.0
deerPark_dist_pipelineLowPurity,pasadena_dist_pipelineLowPurity,1.0,0.0,1685.9182015564786,1.1215600000000001,999999.0,104.20119999999696
elPaso_center_highPurity,elPaso_converter_liquefaction,1.0,0.0,0.0,0.0,99999999.9,500.0
elPaso_center_highPurity,elPaso_dist_pipelineHighPurity,1.0,0.0,0.0,0.0,99999999.9,4499.999999992029
elPaso_converter_fuelDispenserLiquid,elPaso_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,500.0
elPaso_converter_liquefaction,elPaso_converter_terminalLiquid,1.0,0.0,0.0,0.0,99999999.9,500.0
elPaso_converter_terminalLiquid,elPaso_dist_truckLiquefied,63.0,0.0,135.17722940776002,0.0,99999999.9,500.0
elPaso_demand_fuelStation,elPaso_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
elPaso_demand_fuelStation,elPaso_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
elPaso_dist_pipelineHighPurity,vanHorn_dist_pipelineHighPurity,1.0,224219325.6620304,30718.047615698164,19.397660000000002,999999.0,4499.999999992029
elPaso_dist_truckLiquefied,elPaso_converter_fuelDispenserLiquid,63.0,0.0,0.0,0.0,8.0,500.0
elPaso_production_electrolyzer,elPaso_center_highPurity,1.0,0.0,0.0,0.0,99999999.9,4999.999999992029
fortWorth_dist_pipelineHighPurity,dallas_dist_pipelineHighPurity,1.0,58467631.1260248,8010.065464265397,5.22318,999999.0,999.9999999973327
fortWorth_dist_pipelineHighPurity,waco_dist_pipelineHighPurity,1.0,160205606.8269156,21948.168135287437,14.35884,999999.0,999.9999999953968
freeport_center_lowPurity,freeport_dist_pipelineLowPurity,1.0,0.0,0.0,0.0,99999999.9,433.8
freeport_demand_lowPurity,freeport_demandSector_existing,1.0,0.0,0.0,0.0,99999999.9,538.0
freeport_dist_pipelineLowPurity,brazoria_dist_pipelineLowPurity,1.0,0.0,5574.229752544253,3.7090200000000006,999999.0,535.8987999979931
freeport_dist_pipelineLowPurity,freeport_demand_lowPurity,1.0,0.0,0.0,0.0,999999.0,538.0
freeport_production_smrExisting,freeport_center_lowPurity,1.0,0.0,0.0,0.0,99999999.9,433.8
houston_center_highPurity,houston_converter_liquefaction,1.0,0.0,0.0,0.0,99999999.9,500.0
houston_converter_fuelDispenserLiquid,houston_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,500.0
houston_converter_liquefaction,houston_converter_terminalLiquid,1.0,0.0,0.0,0.0,99999999.9,500.0
houston_converter_terminalLiquid,houston_dist_truckLiquefied,63.0,0.0,127.25914656922001,0.0,99999999.9,500.0
houston_demand_fuelStation,houston_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
houston_demand_fuelStation,houston_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
houston_dist_pipelineHighPurity,houston_center_highPurity,1.0,0.0,0.0,0.0,99999999.9,500.0
houston_dist_truckLiquefied,houston_converter_fuelDispenserLiquid,63.0,0.0,0.0,0.0,8.0,500.0
laPorte_center_lowPurity,laPorte_dist_pipelineLowPurity,1.0,0.0,0.0,0.0,99999999.9,1137.6000000000001
laPorte_demand_lowPurity,laPorte_demandSector_existing,1.0,0.0,0.0,0.0,99999999.9,538.0
