startHub,endHub,road_geometry
freeport,leagueCity,"LINESTRING (-95.344297 28.949728999999984, -95.342427 28.957279999999976, -95.349376 28.96848099999999, -95.328408 28.99638900000001, -95.327564 29.02853699999998, -95.35902100000001 29.066294999999997, -95.372066 29.109888000000012, -95.391634 29.132933999999988, -95.395329 29.16841000000001, -95.387824 29.18005800000001, -95.387808 29.195108999999995, -95.394539 29.203426000000007, -95.291553 29.324467, -95.248195 29.39623, -95.233666 29.406812000000013, -95.226704 29.430474999999998, -95.238388 29.44803900000001, -95.208678 29.493328999999992, -95.188461 29.509218000000022, -95.177498 29.494626999999998, -95.158866 29.489093000000004, -95.102497 29.506000999999987, -95.095211 29.507515000000005, -95.092807 29.503735000000006)"
odessa,elPaso,"LINESTRING (-102.37520100000002 31.849165999999993, -102.87694200000001 31.579295999999992, -103.327759 31.475238000000008, -103.398096 31.419714000000006, -103.49842 31.39589000000001, -103.556289 31.406481000000017, -103.741816 31.339833, -103.854305 31.269380999999996, -104.070459 31.083911, -104.159029 31.060793999999998, -104.413745 31.073787000000006, -104.84556 31.035797000000006, -104.902165 31.039231000000004, -105.48418800000002 31.217688, -105.531173 31.19327000000001, -105.709485 31.178146000000005, -105.92402200000001 31.381267000000005, -106.12071600000002 31.50691, -106.325453 31.740342000000002, -106.401492 31.78229900000002, -106.463347 31.778064, -106.487465 31.759175999999997)"
mcKinney,allen,"LINESTRING (-96.615004 33.19915999999999, -96.612005 33.19927799999999, -96.61421100000001 33.18412200000001, -96.618304 33.181177, -96.621615 33.17401200000002, -96.631026 33.16583000000001, -96.646233 33.158279000000014, -96.653339 33.13754800000001, -96.667286 33.12163600000001, -96.678942 33.10180200000002, -96.674503 33.10162000000002)"
richardson,dallas,"LINESTRING (-96.73297 32.960736999999995, -96.728549 32.960471, -96.736047 32.94872399999999, -96.762203 32.926484, -96.764983 32.92257700000001, -96.768501 32.912816, -96.770909 32.853177999999986, -96.773496 32.845812999999985, -96.793068 32.808645000000006, -96.793106 32.79546, -96.79146 32.78306, -96.792546 32.782457999999984, -96.79149300000002 32.780032000000006, -96.795125 32.77823500000001)"
lubbock,amarillo,"LINESTRING (-101.84501 33.584532000000024, -101.853389 34.04647700000002, -101.749942 34.12942099999998, -101.74938600000002 34.196803000000024, -101.70835900000002 34.23809599999999, -101.776408 34.38346400000002, -101.793432 34.57990400000001, -101.847196 34.721329000000004, -101.848739 34.943046999999986, -101.918662 35.02407700000003, -101.908786 35.11801300000002, -101.841333 35.178276999999994, -101.833891 35.20724299999999)"
plano,texarkana,"LINESTRING (-96.69925000000002 33.02078999999998, -96.69955500000002 33.003172, -96.673581 32.99927999999997, -96.661319 32.97787100000001, -96.615052 32.94800999999999, -96.575576 32.95127400000001, -96.558364 32.94393799999999, -96.551623 32.85875500000001, -96.445947 32.91262099999999, -96.385526 32.929983000000014, -96.330169 32.970056, -96.25747 32.98820700000001, -96.200154 33.02209500000001, -96.073135 33.13550899999999, -95.788571 33.131430999999985, -95.720524 33.11927300000002, -95.593847 33.116345, -95.56148 33.14457499999999, -95.452625 33.14745800000001, -95.39001 33.16612300000001, -95.036617 33.158262, -94.915918 33.19985699999999, -94.88304 33.230743999999994, -94.785791 33.28710799999998, -94.711065 33.29929, -94.626128 33.37153800000001, -94.525085 33.43970699999998, -94.445407 33.475543999999985, -94.337071 33.468202000000026, -94.26604300000001 33.47627900000001, -94.099471 33.451521, -94.097467 33.44340999999999, -94.053845 33.43506500000001, -94.048266 33.425574)"
orange,beaumont,"LINESTRING (-93.736655 30.093098999999974, -93.763117 30.094967000000022, -93.778124 30.109517000000007, -93.820422 30.115450000000006, -93.86316 30.131856000000006, -93.969028 30.12939, -94.004214 30.135802999999996, -94.018058 30.130422999999997, -94.066521 30.098301000000024, -94.074782 30.09552900000001, -94.100431 30.094516000000006, -94.10135 30.086139000000006)"
chocolateBay,leagueCity,"LINESTRING (-95.143739 29.197374999999973, -95.147843 29.198840000000004, -95.149897 29.20331599999999, -95.151612 29.202255000000015, -95.171651 29.230449000000014, -95.17228900000002 29.24260899999999, -95.168322 29.24512299999999, -95.170874 29.24670300000002, -95.105921 29.30942399999999, -95.08083600000002 29.314630000000008, -95.081723 29.370126000000006, -95.089489 29.372785999999998, -95.092115 29.38406199999999, -95.092287 29.441074999999994, -95.095976 29.460120999999994, -95.094066 29.463761000000023, -95.069882 29.480432999999973, -95.092807 29.503735000000006)"
fortWorth,abilene,"LINESTRING (-97.330841 32.75095899999998, -97.364313 32.73304900000001, -97.481375 32.73832899999999, -97.52502000000001 32.72071400000001, -97.570562 32.72144200000002, -97.69948 32.75524199999998, -97.798641 32.727293, -97.88737 32.72586600000001, -98.000189 32.687129999999996, -98.075739 32.62854199999999, -98.170191 32.57349899999999, -98.228634 32.56876900000002, -98.373081 32.513422000000006, -98.533033 32.497975999999994, -98.622106 32.47574299999999, -98.643207 32.45892800000001, -98.834261 32.375688000000004, -99.144677 32.37994300000001, -99.214067 32.37034800000001, -99.39227 32.403507999999995, -99.74142 32.44917499999999)"
waco,austin,"LINESTRING (-97.149504 31.571826, -97.123818 31.55026299999998, -97.131692 31.52992, -97.205309 31.402870999999998, -97.223755 31.336120000000022, -97.301141 31.212047999999985, -97.333671 31.129760999999995, -97.35179 31.121685000000014, -97.364852 31.09770599999999, -97.407361 31.08427700000001, -97.466648 31.046601, -97.499902 30.990391999999993, -97.535993 30.95544800000001, -97.546075 30.919341999999986, -97.577703 30.881872000000012, -97.616355 30.804061000000015, -97.659716 30.682270999999993, -97.69181800000001 30.631966, -97.691971 30.533728999999997, -97.666321 30.45461, -97.673867 30.382761000000006, -97.734343 30.267745000000016, -97.742987 30.26758899999999)"
collegeStation,austin,"LINESTRING (-96.325896 30.62054399999999, -96.334869 30.627906999999997, -96.381754 30.59122899999999, -96.474004 30.649903000000005, -96.535996 30.638122999999993, -96.553401 30.61334099999999, -96.65844 30.571230999999994, -96.755706 30.487005000000007, -96.826337 30.397039999999993, -96.947431 30.30915999999997, -96.963256 30.273726000000018, -96.99323 30.241843000000006, -97.014089 30.234001999999993, -97.066643 30.232672000000022, -97.146088 30.214329000000017, -97.221377 30.246649999999992, -97.257628 30.29387200000002, -97.286477 30.29832899999999, -97.390116 30.352121999999994, -97.559248 30.34876500000001, -97.62047 30.331314000000003, -97.705512 30.322555999999988, -97.734343 30.267745000000016, -97.742987 30.26758899999999)"
richardson,tyler,"LINESTRING (-96.73297 32.960736999999995, -96.762684 32.924515000000014, -96.636386 32.845728, -96.6245 32.79208200000001, -96.492999 32.77211499999999, -96.445458 32.74168100000001, -96.358872 32.73957200000003, -96.271862 32.69992299999998, -95.903186 32.597625999999984, -95.686661 32.51446800000001, -95.460732 32.47038899999999, -95.387505 32.467914, -95.333199 32.38682499999999, -95.331802 32.370404, -95.293733 32.35978500000001, -95.294324 32.347629999999995)"
texarkana,carrolton,"LINESTRING (-94.048266 33.425574, -94.099677 33.45247499999999, -94.265141 33.47636400000001, -94.444714 33.47596199999999, -94.52475 33.44033700000001, -94.713201 33.299202000000015, -94.785991 33.28742900000001, -94.916209 33.199935999999994, -95.03651 33.15850599999999, -95.390597 33.16626699999999, -95.561362 33.144774000000005, -95.595235 33.11642900000001, -96.072877 33.13578999999999, -96.257695 32.98839399999999, -96.330294 32.970159, -96.551498 32.85966100000001, -96.55665 32.942559, -96.61492 32.948240000000006, -96.678132 33.00185999999999, -96.844798 33.012798999999994, -96.89023000000002 32.97557099999998)"
theWoodlands,houston,"LINESTRING (-95.4558 30.157999999999994, -95.44926 30.154366999999997, -95.43589 30.108086, -95.437229 30.08113300000002, -95.427856 30.009828000000017, -95.412051 29.933513000000005, -95.411901 29.876857000000015, -95.37405400000002 29.810058000000023, -95.36578100000001 29.76994099999999, -95.36952 29.760779999999993)"
frisco,denton,"LINESTRING (-96.834661 33.150489000000015, -96.833491 33.15065999999998, -96.834926 33.15298600000001, -96.839757 33.152691999999995, -96.839911 33.153766000000005, -96.838779 33.19108299999999, -96.836306 33.195232000000004, -96.821439 33.20524600000001, -96.819861 33.209892999999994, -96.819542 33.21920300000001, -96.881436 33.21907499999997, -96.965016 33.22209599999998, -96.989757 33.226269000000016, -97.022816 33.237251, -97.04563900000001 33.23831000000001, -97.091557 33.233134, -97.105042 33.236088000000024, -97.127216 33.230757999999994, -97.127387 33.21819700000002, -97.128231 33.21644400000001, -97.13153 33.21658500000003)"
lewisville,denton,"LINESTRING (-96.99573 33.047239999999995, -97.008255 33.046418999999986, -97.014563 33.06427199999999, -97.026025 33.08206900000002, -97.02830100000001 33.093524, -97.027667 33.11128800000002, -97.038485 33.12891299999999, -97.065328 33.156737, -97.103334 33.18300399999999, -97.131665 33.205667000000005, -97.132478 33.214686000000015, -97.13153 33.21658500000003)"
montBelvieu,beaumont,"LINESTRING (-94.89192 29.850306999999994, -94.87903000000001 29.850500000000007, -94.841961 29.868033000000022, -94.820686 29.865682000000007, -94.803147 29.829819000000004, -94.756377 29.838578000000002, -94.680162 29.840583999999996, -94.44031 29.826977000000003, -94.391734 29.827839, -94.246441 29.949623, -94.13746 30.05720800000001, -94.133988 30.067969000000016, -94.110619 30.06862199999999, -94.096136 30.079645000000006, -94.10135 30.086139000000006)"
laredo,sanAntonio,"LINESTRING (-99.50223 27.530922999999998, -99.485729 27.645511999999986, -99.421901 27.79038099999998, -99.183178 28.675782000000012, -99.139587 28.746562999999977, -99.106728 28.859889000000024, -99.11598 28.894834000000003, -99.049757 29.027820999999985, -98.904475 29.121856999999984, -98.775448 29.24064900000001, -98.529658 29.352792000000004, -98.494636 29.424580999999986)"
grandPrairie,arlington,"LINESTRING (-97.00678 32.74772500000001, -97.007826 32.747668999999995, -97.007674 32.74529899999999, -97.016035 32.742301, -97.05832800000002 32.736363, -97.06789 32.735329, -97.108374 32.735657000000025, -97.107721 32.73556200000002)"
portArthur,beaumont,"LINESTRING (-93.929494 29.899396000000014, -94.006348 29.954628, -94.017496 29.96464199999999, -94.027805 29.978474999999985, -94.047432 30.01452600000001, -94.054259 30.024409000000006, -94.056896 30.031819000000006, -94.062774 30.033775000000013, -94.110679 30.083917000000003, -94.110819 30.085980999999997, -94.10135 30.086139000000006)"
plano,mcKinney,"LINESTRING (-96.69925000000002 33.02078999999998, -96.699236 33.019677, -96.697595 33.019701, -96.699156 33.02291599999999, -96.69906 33.031471, -96.704298 33.03010499999996, -96.707403 33.031208, -96.69241 33.06021199999999, -96.675018 33.10842900000001, -96.66676400000001 33.122001999999995, -96.653254 33.13727000000002, -96.645163 33.156928000000015, -96.631218 33.16531800000001, -96.620504 33.175122, -96.616973 33.185464999999986, -96.615004 33.19915999999999)"
wichitaFalls,carrolton,"LINESTRING (-98.500992 33.90830299999999, -98.478704 33.884613000000016, -98.43365 33.885233, -98.340139 33.866585999999984, -98.223352 33.82023599999999, -98.21526200000001 33.806922999999976, -98.132496 33.767868000000014, -98.087911 33.696259000000005, -98.040236 33.649046999999996, -97.904732 33.58316899999998, -97.82882 33.532059000000025, -97.774596 33.45029400000001, -97.70997 33.37744799999999, -97.70364100000002 33.35448100000001, -97.68014 33.34321800000001, -97.601451 33.23880100000002, -97.412216 33.250873999999996, -97.174751 33.22985499999999, -97.16485900000002 33.21022499999999, -97.112043 33.189498, -97.039295 33.12958100000001, -97.008229 33.04479600000001, -96.977178 33.01012899999999, -96.930962 32.98274500000001, -96.890491 32.98486600000001, -96.89023000000002 32.97557099999998)"
deerPark,houston,"LINESTRING (-95.11678 29.689660000000007, -95.123438 29.68953999999998, -95.123964 29.711716000000013, -95.19093 29.713045, -95.22215 29.710016999999986, -95.228816 29.70750499999999, -95.244866 29.706032000000008, -95.267123 29.709380999999997, -95.283183 29.699239, -95.289123 29.698253000000005, -95.358333 29.742686999999997, -95.373008 29.750573000000003, -95.374511 29.752880000000008, -95.374602 29.75761200000001, -95.372097 29.76359800000001, -95.369007 29.762060000000016, -95.36952 29.760779999999993)"
irving,arlington,"LINESTRING (-96.95534 32.813521, -96.956906 32.813603999999984, -96.956773 32.814928, -96.959969 32.81499200000001, -96.959231 32.79755800000002, -96.960492 32.762482, -96.964564 32.762162, -96.974221 32.759706999999985, -96.991584 32.758651, -97.007087 32.75959999999999, -97.102022 32.76039299999997, -97.102904 32.754344000000025, -97.106772 32.750330999999996, -97.107108 32.735623999999994, -97.108374 32.735657000000025, -97.107721 32.73556200000002)"
sanJacinto,leagueCity,"LINESTRING (-94.783122 29.29613400000001, -94.792118 29.293303000000005, -94.794252 29.299607000000027, -94.835419 29.288825000000006, -94.8495 29.288711000000028, -94.863361 29.28540400000001, -94.90361 29.304181000000007, -94.909794 29.312039999999996, -94.951582 29.34504, -94.986283 29.361102, -95.029352 29.399158000000007, -95.032609 29.402860999999994, -95.02802700000001 29.441166, -95.036918 29.45061500000001, -95.050867 29.459753999999975, -95.092807 29.503735000000006)"
pasadena,deerPark,"LINESTRING (-95.19548 29.69088599999997, -95.193283 29.691588000000007, -95.170437 29.691788000000006, -95.169635 29.69200899999997, -95.169247 29.692442999999983, -95.150977 29.681645000000007, -95.130025 29.68193100000002, -95.128112 29.681461000000006, -95.12563 29.67953099999999, -95.123909 29.679201, -95.123242 29.679205000000028, -95.123438 29.68953999999998, -95.11678 29.689660000000007)"
texasCity,freeport,"LINESTRING (-94.925086 29.392989999999987, -94.951588 29.395390999999986, -94.94639700000002 29.358405000000005, -95.00929 29.357180999999997, -95.016174 29.34837900000001, -95.030534 29.35269700000001, -95.061128 29.321274000000003, -95.105921 29.30942399999999, -95.252425 29.17470999999999, -95.259686 29.142078000000005, -95.242562 29.128163000000008, -95.341816 29.048307000000005, -95.327637 29.028907999999994, -95.328031 28.998159000000012, -95.349376 28.96848099999999, -95.342427 28.957279999999976, -95.344297 28.949728999999984)"
tyler,allen,"LINESTRING (-95.294324 32.347629999999995, -95.293505 32.359994, -95.331802 32.370404, -95.333199 32.38682499999999, -95.387661 32.46888800000001, -95.460475 32.470535999999996, -95.68606 32.51450899999997, -95.902654 32.59769900000001, -96.271644 32.700193, -96.358899 32.73970900000001, -96.445022 32.74178100000001, -96.492577 32.772273, -96.624278 32.79323000000001, -96.636098 32.845859999999995, -96.761378 32.92602600000001, -96.715725 32.975913999999996, -96.709204 33.02793, -96.674503 33.10162000000002)"
theWoodlands,centerville,"LINESTRING (-95.4558 30.157999999999994, -95.447122 30.157105000000037, -95.456631 30.27659799999997, -95.483783 30.350972999999975, -95.495197 30.436335000000014, -95.490915 30.519439000000006, -95.511189 30.660941, -95.582898 30.73240700000001, -95.676492 30.794044000000003, -95.789441 30.90907199999998, -95.875378 30.958628000000008, -95.90018000000002 30.98369000000001, -95.943806 31.04303600000003, -95.975773 31.123205000000006, -95.996705 31.211566, -95.987848 31.25602100000001, -95.97831 31.25797399999998)"
texarkana,allen,"LINESTRING (-94.048266 33.425574, -94.0535 33.43505500000003, -94.096268 33.443386, -94.099677 33.45247499999999, -94.265141 33.47636400000001, -94.337157 33.468392, -94.444714 33.47596199999999, -94.52475 33.44033700000001, -94.713201 33.299202000000015, -94.785991 33.28742900000001, -94.88162800000002 33.23204099999999, -94.916209 33.199935999999994, -95.037591 33.158360999999985, -95.390597 33.16626699999999, -95.451789 33.147748000000014, -95.561362 33.144774000000005, -95.59231 33.11662599999999, -95.719572 33.119478000000015, -95.787835 33.131596999999985, -96.230241 33.138755999999994, -96.256951 33.149981999999994, -96.512068 33.175423000000016, -96.636818 33.216827, -96.641623 33.168741000000004, -96.674503 33.10162000000002)"
waco,dallas,"LINESTRING (-97.149504 31.571826, -97.137371 31.561359999999965, -97.10913 31.584787000000013, -97.095472 31.629062000000012, -97.102669 31.791805, -97.081265 31.877232999999997, -97.11901 31.96884499999999, -97.095697 32.00415200000002, -97.091744 32.05664100000001, -96.93771200000002 32.14477599999999, -96.910499 32.17432099999999, -96.876698 32.242174000000006, -96.85443 32.34845899999999, -96.872207 32.412110999999996, -96.822087 32.50098499999998, -96.829659 32.712162, -96.823239 32.73888300000001, -96.795125 32.77823500000001)"
frisco,allen,"LINESTRING (-96.834661 33.150489000000015, -96.8293 33.151427999999996, -96.820571 33.149851999999996, -96.810233 33.14970299999999, -96.802264 33.15291100000002, -96.715803 33.152008, -96.715201 33.149249000000005, -96.71021500000002 33.145473, -96.707177 33.14094599999998, -96.706608 33.131986999999995, -96.703282 33.12719100000001, -96.699551 33.12485699999999, -96.698535 33.123545000000014, -96.698528 33.100718999999984, -96.684822 33.100576, -96.68096 33.101825, -96.674626 33.10179000000001, -96.674626 33.101095000000015, -96.674503 33.10162000000002)"
brazoria,corpusChristi,"LINESTRING (-95.560991 29.050110999999987, -95.625952 29.090466000000003, -95.653231 29.138068, -95.691561 29.097704000000007, -95.77231 29.07301099999999, -95.838479 29.064108000000008, -95.939911 28.983047999999997, -96.013375 28.98469, -96.147296 28.896981000000004, -96.208718 28.872031999999994, -96.252222 28.868349000000002, -96.366402 28.72685900000001, -96.392446 28.73968899999999, -96.44014 28.73133800000001, -96.561924 28.673594999999988, -96.630786 28.632921000000007, -96.652806 28.606592999999993, -96.840733 28.498337000000017, -96.885762 28.463328000000008, -96.952369 28.281675, -96.98502400000001 28.231350000000006, -97.004427 28.14320000000001, -97.037008 28.090235000000007, -97.041285 28.061639000000003, -97.063099 28.063703999999994, -97.158119 27.92508700000001, -97.265921 27.927323000000005, -97.296578 27.914050000000007, -97.318275 27.881781000000004, -97.384033 27.833837999999982, -97.40374 27.796403000000016)"
sanAngelo,midland,"LINESTRING (-100.442561 31.46183, -100.477763 31.498084000000006, -100.500426 31.548127000000008, -100.570271 31.567526000000004, -100.654729 31.611841999999992, -100.713458 31.667796999999986, -100.761585 31.684875000000016, -100.840327 31.762876000000006, -100.923647 31.796191999999994, -100.96764600000002 31.835568000000006, -101.01781400000002 31.840836000000003, -101.037132 31.85566399999999, -101.108077 31.857353999999997, -101.153422 31.847861000000005, -101.221098 31.804547000000003, -101.30424 31.80650199999999, -101.376379 31.847535000000008, -101.473314 31.865421, -101.62028400000001 31.863908999999996, -102.061569 31.98916900000003, -102.06517 32.000584, -102.074444 32.00002)"
pasadena,pearland,"LINESTRING (-95.19548 29.69088599999997, -95.211269 29.69079800000001, -95.209129 29.687962000000006, -95.208058 29.67544000000001, -95.207741 29.641842, -95.208619 29.639067000000015, -95.211024 29.636981000000002, -95.185282 29.609479000000004, -95.225971 29.57351000000001, -95.228751 29.56910199999999, -95.234375 29.56421299999999, -95.235817 29.560447000000003, -95.247402 29.54936499999999, -95.255329 29.552387)"
montBelvieu,laPorte,"LINESTRING (-94.89192 29.850306999999994, -94.890994 29.84791900000001, -94.895436 29.847546999999995, -94.89492 29.83619399999999, -94.915305 29.771693999999986, -94.930446 29.757582000000006, -94.985 29.748066000000005, -94.994482 29.735076999999993, -94.99146 29.725550000000013, -94.99337100000001 29.721162, -95.029169 29.693067999999997, -95.030506 29.652240000000003, -95.02454 29.65249)"
leagueCity,brazoria,"LINESTRING (-95.092807 29.503735000000006, -95.095211 29.507515000000005, -95.102497 29.506000999999987, -95.158866 29.489093000000004, -95.177498 29.494626999999998, -95.188461 29.509218000000022, -95.208678 29.493328999999992, -95.238855 29.447553, -95.2277 29.431828999999993, -95.231063 29.412865, -95.247428 29.39856600000002, -95.291553 29.324467, -95.343847 29.267760999999993, -95.42010700000002 29.166970000000003, -95.492391 29.157062999999983, -95.513576 29.148339999999983, -95.549582 29.089650999999996, -95.555715 29.072119999999984, -95.553388 29.061226000000012, -95.560991 29.050110999999987)"
killeen,abilene,"LINESTRING (-97.727369 31.11689299999999, -97.857023 31.121130000000008, -97.900358 31.096175000000027, -98.035924 31.07742799999999, -98.06879 31.05598100000002, -98.099342 31.050739999999998, -98.181991 31.06381599999999, -98.187423 31.084558, -98.312563 31.139824, -98.381023 31.194023999999995, -98.486079 31.316122000000007, -98.51131 31.359768000000006, -98.558861 31.40156300000001, -98.57433400000001 31.462619999999994, -98.569401 31.477726000000004, -98.585237 31.512869999999992, -98.664454 31.559492000000002, -98.703109 31.610774000000006, -98.802561 31.68400999999998, -98.945335 31.742469999999976, -99.016965 31.72085199999999, -99.13438 31.716699000000006, -99.337063 31.744639000000006, -99.357748 31.777392999999993, -99.41279 31.824170000000006, -99.426703 31.856153000000027, -99.446501 31.86106900000001, -99.481702 31.89128400000001, -99.534404 31.951784000000004, -99.589009 31.996081000000007, -99.65231 32.020347, -99.743068 32.135032999999986, -99.759392 32.278622, -99.742294 32.344685, -99.742376 32.41626299999997, -99.725949 32.447084999999994, -99.74142 32.44917499999999)"
abilene,dallas,"LINESTRING (-99.74142 32.44917499999999, -99.682526 32.445906999999984, -99.677418 32.460511999999994, -99.627467 32.43606700000002, -99.2143 32.37015399999999, -98.834201 32.375488000000004, -98.621867 32.47563300000001, -98.372783 32.513229, -98.228545 32.568517000000014, -98.17028000000002 32.57318299999998, -97.997589 32.687757, -97.885123 32.726198999999994, -97.798233 32.72715699999999, -97.70003 32.755053, -97.524273 32.720491999999986, -97.240176 32.76046899999999, -96.846147 32.763781, -96.795125 32.77823500000001)"
medicalCenter,sugarLand,"LINESTRING (-95.393166 29.71178300000001, -95.390764 29.708604999999988, -95.394654 29.706290999999986, -95.405328 29.70617300000001, -95.441332 29.660392999999996, -95.443434 29.654931, -95.518867 29.626096000000015, -95.544498 29.616464000000004, -95.553702 29.615449, -95.559102 29.616755, -95.585473 29.628256, -95.591224 29.62852600000002, -95.60285100000002 29.626466999999987, -95.601068 29.628238, -95.60067 29.632982999999985)"
killeen,sanAntonio,"LINESTRING (-97.727369 31.11689299999999, -97.742943 31.120759999999994, -97.765493 31.061619000000004, -97.752258 31.00891299999999, -97.80184 30.885198, -97.757944 30.77183200000001, -97.653191 30.70215100000001, -97.69194100000001 30.630837, -97.671821 30.391632000000016, -97.735438 30.243610999999987, -97.92129 29.883394000000003, -98.095939 29.698420000000002, -98.387028 29.535482999999996, -98.414543 29.454798000000007, -98.494636 29.424580999999986)"
garland,tyler,"LINESTRING (-96.636544 32.91426999999999, -96.630833 32.912109999999984, -96.630525 32.88692399999999, -96.60391 32.863427, -96.595676 32.846073999999994, -96.595859 32.790112000000015, -96.492783 32.772048, -96.445683 32.74172900000001, -96.358872 32.73957200000003, -96.271862 32.69992299999998, -96.057396 32.645926, -95.9333 32.60067200000002, -95.903186 32.597625999999984, -95.686661 32.51446800000001, -95.62125 32.500675, -95.58443400000002 32.49865100000001, -95.460732 32.47038899999999, -95.387549 32.467927999999986, -95.333199 32.38682499999999, -95.331912 32.370547, -95.31414 32.35945900000001, -95.293733 32.35978500000001, -95.294324 32.347629999999995)"
medicalCenter,houston,"LINESTRING (-95.393166 29.71178300000001, -95.394094 29.713848999999993, -95.396376 29.715273999999997, -95.391968 29.721914999999985, -95.389084 29.723287000000024, -95.381274 29.733098999999996, -95.38440900000002 29.73465300000001, -95.384429 29.735261, -95.381134 29.738092999999992, -95.377921 29.742178999999993, -95.37964 29.743206, -95.368113 29.75777199999999, -95.370684 29.75931699999999, -95.36952 29.760779999999993)"
channelview,laPorte,"LINESTRING (-95.11203400000001 29.77785700000001, -95.091964 29.789791000000005, -95.067976 29.795142, -95.056849 29.790674000000003, -95.048791 29.789909999999992, -95.022268 29.778816000000013, -95.002819 29.75990699999998, -94.990131 29.752230000000015, -94.987202 29.74676100000001, -94.994482 29.735076999999993, -94.991563 29.726223000000005, -94.992443 29.722400000000007, -94.998983 29.715307000000003, -95.012107 29.70752400000002, -95.026718 29.695766000000006, -95.030215 29.690737000000016, -95.029299 29.660774000000007, -95.030506 29.652240000000003, -95.02454 29.65249)"
pearland,sugarLand,"LINESTRING (-95.255329 29.552387, -95.280329 29.56339999999999, -95.286107 29.563691000000002, -95.286325 29.600604, -95.345848 29.600218000000012, -95.359401 29.598173000000006, -95.454596 29.596635999999997, -95.460286 29.59815100000001, -95.509948 29.621246, -95.517741 29.626768000000016, -95.544498 29.616464000000004, -95.552926 29.615390000000012, -95.559102 29.616755, -95.585473 29.628256, -95.591224 29.62852600000002, -95.60285100000002 29.626466999999987, -95.601068 29.628238, -95.60067 29.632982999999985)"
texarkana,dallas,"LINESTRING (-94.048266 33.425574, -94.0535 33.43505500000003, -94.096268 33.443386, -94.099677 33.45247499999999, -94.265141 33.47636400000001, -94.337157 33.468392, -94.444714 33.47596199999999, -94.52475 33.44033700000001, -94.713201 33.299202000000015, -94.785991 33.28742900000001, -94.88162800000002 33.23204099999999, -94.916209 33.199935999999994, -95.03651 33.15850599999999, -95.390597 33.16626699999999, -95.451789 33.147748000000014, -95.561362 33.144774000000005, -95.595235 33.11642900000001, -95.721293 33.11957699999999, -95.787835 33.131596999999985, -96.072877 33.13578999999999, -96.200666 33.021938, -96.25943600000001 32.987447, -96.330294 32.970159, -96.386615 32.92967600000001, -96.445409 32.91303400000001, -96.67704 32.799641, -96.759976 32.79078700000001, -96.795125 32.77823500000001)"
texasCity,chocolateBay,"LINESTRING (-94.925086 29.392989999999987, -94.931732 29.395207000000003, -94.951588 29.395390999999986, -94.95102 29.377451000000008, -94.94639700000002 29.358405000000005, -95.00929 29.357180999999997, -95.016174 29.34837900000001, -95.030534 29.35269700000001, -95.03465800000001 29.344414, -95.061128 29.321274000000003, -95.106586 29.30884900000002, -95.133244 29.284893999999998, -95.14123400000001 29.273873999999992, -95.170874 29.24670300000002, -95.168322 29.24512299999999, -95.172193 29.242972, -95.171651 29.230449000000014, -95.151612 29.202255000000015, -95.149897 29.20331599999999, -95.147843 29.198840000000004, -95.143739 29.197374999999973)"
sugarLand,collegeStation,"LINESTRING (-95.60067 29.632982999999985, -95.59106500000001 29.629613, -95.558447 29.661121000000005, -95.557863 29.87452599999998, -95.695835 29.972620000000003, -95.835126 30.024021999999967, -95.920149 30.06849100000003, -95.999644 30.081824999999995, -96.075317 30.114894000000003, -96.040733 30.26918599999998, -96.047573 30.336479999999984, -96.071735 30.398242, -96.103862 30.41661499999998, -96.325896 30.62054399999999)"
montBelvieu,channelview,"LINESTRING (-94.89192 29.850306999999994, -94.890994 29.84791900000001, -94.895436 29.847546999999995, -94.894756 29.83697400000001, -94.89945 29.822182999999995, -94.919002 29.821147999999987, -94.942917 29.811404999999986, -95.009891 29.800338000000004, -95.02590400000001 29.799706999999998, -95.05175 29.790585000000014, -95.056567 29.790760000000006, -95.067298 29.795181000000028, -95.072052 29.79513800000001, -95.106624 29.785421000000028, -95.10539 29.78137200000001, -95.11203400000001 29.77785700000001)"
garland,texarkana,"LINESTRING (-96.636544 32.91426999999999, -96.630525 32.88692399999999, -96.60391 32.863427, -96.595699 32.83954599999999, -96.445947 32.91262099999999, -96.385526 32.929983000000014, -96.330169 32.970056, -96.25747 32.98820700000001, -96.200154 33.02209500000001, -96.072674 33.135609, -95.788571 33.131430999999985, -95.720524 33.11927300000002, -95.593847 33.116345, -95.56148 33.14457499999999, -95.452625 33.14745800000001, -95.39001 33.16612300000001, -95.036049 33.158369, -94.915918 33.19985699999999, -94.88304 33.230743999999994, -94.785791 33.28710799999998, -94.711065 33.29929, -94.626128 33.37153800000001, -94.525085 33.43970699999998, -94.443597 33.47598900000002, -94.337071 33.468202000000026, -94.26604300000001 33.47627900000001, -94.099471 33.451521, -94.097467 33.44340999999999, -94.053845 33.43506500000001, -94.048266 33.425574)"
houston,sanAntonio,"LINESTRING (-95.36952 29.760779999999993, -95.37446 29.778951999999997, -95.462238 29.78446899999999, -95.982543 29.782721000000034, -96.284821 29.750775000000004, -96.54306 29.691986999999994, -97.141398 29.69669399999999, -97.486379 29.649613999999996, -97.671894 29.65183199999999, -97.803773 29.615535000000005, -97.970348 29.598996999999994, -98.044891 29.549649, -98.25680500000001 29.47676399999999, -98.436908 29.42013900000001, -98.494636 29.424580999999986)"
